"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",130.944350284622,
"CAN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",133.297592375692,
"CAN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",136.431265391631,
"CAN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",137.26326242569,
"CAN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",142.441523567829,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",97.4635645498277,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",101.046631062738,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",102.596334255074,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",102.093470136451,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",100.153861689758,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",96.5328995744044,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",95.803746011205,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",95.2094927246323,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",95.4093321718731,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",95.2164753896189,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",95.0250080243596,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",95.2491844141484,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",95.5700715131311,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",95.7021249280921,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",95.245580788453,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",94.4822227703238,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",94.0320038149595,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",93.8067092231529,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",93.7565995080796,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",93.804687453808,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",93.7076536960897,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",93.9328024404943,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",93.9559811561824,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",93.9035627072336,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",95.0878842552981,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",95.6692281374368,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",96.5369355634082,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.4059520438569,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.3697622680324,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.3014519684458,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.513727516852,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.81505824667,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",103.069824542536,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",105.006068968019,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",107.587407952872,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",112.936698536574,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",116.299446455182,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",118.992674024285,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",121.046963544962,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",122.460915975571,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",125.140574287568,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",128.564506715438,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",131.703988552536,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",134.590930444459,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",137.389394080998,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",140.431915660821,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",143.151333478147,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",146.627356778351,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",149.230016111597,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",151.295822484835,
"CZE","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",155.119927299748,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",56.6600409905184,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",57.0427448018122,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",57.5755901153067,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",57.8069901285123,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",58.4892274453767,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",59.1756874356353,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",59.4510081642651,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",60.2427625612938,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",60.9476827389674,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",61.6846865302567,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",62.741492138802,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",63.7897615010313,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",65.7091740198435,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",67.9130564203044,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",70.0766536615571,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",72.7708070725231,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",75.9414917677245,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",78.9852934609103,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",85.0334184352438,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",91.9236260456957,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",98.438531290687,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",102.912952169142,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",104.912762597383,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",105.438783200362,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",105.955570039822,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",105.643812620338,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",105.696049765489,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",105.411624341994,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",104.279563889161,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",102.810590768736,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",99.9749564225655,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",93.7358909220423,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",88.0561327610381,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",87.4461277869476,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",88.066314179489,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",89.2203072447303,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",90.0724379442231,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",90.1077032228181,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",90.8839074724744,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",91.6278580902512,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",90.8137166905217,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",90.8620250259577,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",88.2040640065161,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",86.6090854992327,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",86.4502089798901,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",85.8383487749716,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",86.7157650503914,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",87.9835446644157,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",88.6218984933762,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",89.8885243740134,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",90.6912325204381,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",91.1892455894249,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",91.7306613976975,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",93.2723890490357,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",93.7038296248091,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",95.2880549157953,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.1493804822085,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.4970353213639,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.236993326603,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",102.116590869824,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",103.299116990073,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",103.573523088415,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",105.54535263996,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",106.488054546671,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",106.953926071649,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",109.002145165761,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",110.217476488225,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",111.337546052099,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",113.183124031196,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",114.087201636697,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",115.19480820596,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",115.650011414011,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",116.406421626408,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",117.161398479506,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",117.913372932272,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",118.637982265436,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",118.808095407679,
"DNK","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",118.834293107389,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",57.7430762147015,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",57.791460615164,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",57.8513884872521,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",58.3898416233342,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",59.6654657123423,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",60.884415401579,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",61.9326693720147,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",63.2156349350087,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",63.7008129129343,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",64.2270461294715,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",66.0324979955836,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",67.3155181160147,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",69.1160110815903,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",70.2319288291172,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",71.2550614888616,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",71.9948838160365,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",73.5479125114175,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",75.2540710112774,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",77.0105258213587,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",79.1794906559463,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",79.5406876606034,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",80.8698666233321,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",82.0428084104565,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",83.7586373056081,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",85.0285309772752,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",85.986817326454,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",86.8942127166593,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",87.5424389796115,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",87.8385443310165,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",88.1034322046068,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",87.5740131596246,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",84.7160103047521,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",86.1116399226936,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",87.0128405796111,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",88.8519362874578,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",91.2655832102376,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",92.6795898510713,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",93.060252603623,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",94.603939824376,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",95.1782177209297,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",95.7864098457023,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",97.0872973580131,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",97.2707584602514,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",97.3075343360332,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",98.3826829480576,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",98.9938750562146,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",99.2958524524394,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",100.139589543288,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",100.31633596049,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",100.227637234885,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",100.459107872251,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",100.395918932375,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",100.184775134744,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",100.000687435582,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",99.9331974978576,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",99.8503399318165,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",99.7248111860162,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.8054240760699,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.100598357423,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",100.369166380491,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",100.341563010262,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",100.642574599726,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",101.096782132044,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",101.127080257968,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",102.046701045034,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",102.302290955702,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",102.425247500881,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",102.713760498384,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",102.969516098397,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",103.36362942907,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",103.49336487988,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",103.921489592652,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",104.000086910657,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",104.551591567774,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",104.678123704285,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",104.718197815683,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",105.452445718777,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",105.301573366336,
"FIN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",106.416801692337,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",51.5,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",52.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",53.4,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",54.4,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",55.3,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",56.7,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",58.3,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",59.9,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",61.5,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",63.4,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",65.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",67.5,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",70.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",72.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",75.3,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",78.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",81.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",84.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",87.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",89.8,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",92.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",95,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",97,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",98.7,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",100.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",101.4,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",102.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",104.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",104.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",104.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",103.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",100.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",96.9,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",94.8,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",95,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",96.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",98,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",99.7,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",101.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",103.4,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",104.9,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",106.7,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",107.4,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",107.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",106.8,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",106.3,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",105.7,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",105.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",104.7,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",104,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",103.3,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",103.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",102.7,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",102.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",101.8,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",100.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",100.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.8,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",99.9,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",100.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",100.4,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",100.5,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",101.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",101.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",102.9,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",103.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",104.5,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",104.9,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",106,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",106.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",107.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",108.3,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",109.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",110.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",111.1,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",112.5,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",114.6,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",116.2,
"FRA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",116.8,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",84.9181481815892,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",84.5255429421328,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",84.4737033819926,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",83.7674497063962,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",83.2249746479247,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",83.5216166001506,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",83.5220672708151,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",83.0161746931926,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",83.1114178497646,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",84.3657636589992,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",83.5216718264483,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",83.5859831268792,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",83.6535860469362,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",82.255544224811,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",81.6732611649893,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",81.7004317703215,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",83.9391446365237,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",82.1676592299384,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",84.2772668475653,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",83.0007627480563,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",83.0102640578972,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",83.0010054591008,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",82.2950776720773,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",83.7784830230003,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",79.9658887891108,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",81.2218787548506,
"DEU","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",81.7179465766906,
